data\armorargtable.db;;00e7;04;1;
data\armorargtable.db;;00eb;04;1;
data\armorargtable.db;;00ef;04;1;
data\armorargtable.db;;00f3;1b;5;
data\armorargtable.db;;010e;04;1;
data\armorargtable.db;;0112;04;2;
data\armorargtable.db;;0116;04;2;
data\armorargtable.db;;011a;04;2;
data\armorargtable.db;;011e;04;2;
data\armorargtable.db;;013a;b0;5;
data\armorargtable.db;;01ea;04;2;
data\armorargtable.db;;01ee;7e;5;
data\armorargtable.db;;026c;04;3;
data\armorargtable.db;;0270;0a;5;
data\armorargtable.db;;027a;04;2;
data\armorargtable.db;;027e;04;2;
data\armorargtable.db;;0296;02;5;
data\armorargtable.db;;0298;04;3;
data\armorargtable.db;;029c;04;3;
data\armorargtable.db;;02a0;04;3;
data\armorargtable.db;;02a4;02;5;
data\armorargtable.db;;02a6;04;5;
data\armorargtable.db;;02aa;1c;5;
data\armorargtable.db;;02c6;04;2;
data\armorargtable.db;;02ca;04;5;
data\armorargtable.db;;02ce;04;2;
data\armorargtable.db;;02d2;04;5;
data\armorargtable.db;;02d6;1a;5;
data\armorargtable.db;;02f0;0e;5;
data\armorargtable.db;;02fe;04;2;
data\armorargtable.db;;0302;04;2;
data\armorargtable.db;;031a;02;5;
data\armorargtable.db;;031c;04;3;
data\armorargtable.db;;0320;04;3;
data\armorargtable.db;;0324;04;3;
data\armorargtable.db;;0328;03;5;
data\armorargtable.db;;032b;04;5;
data\armorargtable.db;;032f;19;5;
data\armorargtable.db;;0348;04;3;
data\armorargtable.db;;034c;04;3;
data\armorargtable.db;;0350;04;3;
data\armorargtable.db;;0354;03;5;
data\armorargtable.db;;0357;04;5;
data\armorargtable.db;;035b;19;5;
data\armorargtable.db;;0374;04;3;
data\armorargtable.db;;0378;04;3;
data\armorargtable.db;;037c;04;3;
data\armorargtable.db;;0380;04;3;
data\armorargtable.db;;0384;04;3;
data\armorargtable.db;;03a0;04;3;
data\armorargtable.db;;03a4;04;3;
data\armorargtable.db;;03a8;04;3;
data\armorargtable.db;;03ac;03;5;
data\armorargtable.db;;03af;04;5;
data\armorargtable.db;;03b3;a1;5;
data\armorargtable.db;;0454;80;5;
data\armorargtable.db;;04d4;04;3;
data\armorargtable.db;;04d8;04;3;
data\armorargtable.db;;04dc;04;3;
data\armorargtable.db;;04e0;04;3;
data\armorargtable.db;;04e4;04;3;
data\armorargtable.db;;0500;02;5;
data\armorargtable.db;;0502;04;5;
data\armorargtable.db;;0506;04;5;
data\armorargtable.db;;050a;04;5;
data\armorargtable.db;;050e;04;2;
data\armorargtable.db;;0512;04;2;
data\armorargtable.db;;052a;04;1;
data\armorargtable.db;;052e;04;2;
data\armorargtable.db;;0532;04;3;
data\armorargtable.db;;0536;04;1;
data\armorargtable.db;;053a;04;1;
data\armorargtable.db;;053e;04;2;
data\armorargtable.db;;055a;04;1;
data\armorargtable.db;;055e;04;2;
data\armorargtable.db;;0562;04;1;
data\armorargtable.db;;0566;04;1;
data\armorargtable.db;;056a;1a;5;
data\armorargtable.db;;0584;2c;5;
data\armorargtable.db;;05b0;2c;5;
data\armorargtable.db;;05dc;04;3;
data\armorargtable.db;;05e0;04;3;
data\armorargtable.db;;05e4;04;3;
data\armorargtable.db;;05e8;04;3;
data\armorargtable.db;;05ec;04;3;
data\armorargtable.db;;0608;04;3;
data\armorargtable.db;;060c;04;3;
data\armorargtable.db;;0610;04;3;
data\armorargtable.db;;0614;04;3;
data\armorargtable.db;;0618;04;3;
data\armorargtable.db;;06b8;02;5;
data\armorargtable.db;;06ba;04;3;
data\armorargtable.db;;06be;7e;5;
data\armorobject.db;guid;0000;04;2;Item - ID
data\armorobject.db;;0004;04;2;'=2 (infact this is the hi-dword of the 'guid')
data\armorobject.db;outputlanguage;0008;04;1;
data\armorobject.db;name;000c;04;2;=0
data\armorobject.db;name_plural;0010;04;2;=0
data\armorobject.db;imageid;0014;04;2;reference to imageobject.db
data\armorobject.db;;001c;04;0;
data\armorobject.db;note;0020;04;2;=0
data\armorobject.db;shortnote;0024;04;2;=0
data\armorobject.db;mode;0028;04;2;
data\armorobject.db;pricestype;002c;04;2;
data\armorobject.db;selltype;0030;04;0;
data\armorobject.db;cost;0034;04;2;Price if sold to a trade *10 (215 = 21Gold)
data\armorobject.db;;0038;04;0;
data\armorobject.db;rare;0040;04;2;
data\armorobject.db;generaterate;0044;04;3;
data\armorobject.db;maxworldcount;0048;04;3;
data\armorobject.db;limitvoc;004c;04;1;
data\armorobject.db;limitrace;0050;04;1;
data\armorobject.db;limitsex;0054;04;1;
data\armorobject.db;limitlv;0058;04;2;minimum player level
data\armorobject.db;limitstr;005c;04;2;
data\armorobject.db;limitsta;0060;04;2;
data\armorobject.db;limitint;0064;04;2;
data\armorobject.db;limitmnd;0068;04;2;
data\armorobject.db;limitagi;006c;04;2;
data\armorobject.db;livetimetype;0070;04;0;
data\armorobject.db;livetime;0074;04;2;
data\armorobject.db;;0078;04;0;
data\armorobject.db;;007c;04;2;
data\armorobject.db;;0080;04;1;
data\armorobject.db;;0084;04;2;
data\armorobject.db;specialmoneycost;0088;04;2;
data\armorobject.db;;0090;04;2;=3
data\armorobject.db;itemtype;0094;04;2;
data\armorobject.db;incmagic_onuse;0098;04;2;
data\armorobject.db;disappearrate;00a4;04;2;=0
data\armorobject.db;dissolutionrate;00a8;04;3;
data\armorobject.db;srcrecipe;00ac;04;2;recipe which create this item recipeobject.db
data\armorobject.db;armortype;00b0;04;2;"0=Plate; 1=Mail; 2=Leather; 3=Cloth "
data\armorobject.db;armorpos;00b4;04;2;"0=Head; 1=Hands; 2=Feets; 3=Breast; 4=Legs; 5=Cape; 6=Wraist; 7=Shoulder; 8=kette; 9=Ring; 10=earring; 11=shield; 12=amulet; 13=back "
data\armorobject.db;eqtype1;00b8;04;2;Attribute to change 1
data\armorobject.db;eqtype2;00bc;04;2;Attribute to change 2
data\armorobject.db;eqtype3;00c0;04;2;Attribute to change 3
data\armorobject.db;eqtype4;00c4;04;2;Attribute to change 4
data\armorobject.db;eqtype5;00c8;04;2;Attribute to change 5
data\armorobject.db;eqtype6;00cc;04;2;Attribute to change 6
data\armorobject.db;eqtype7;00d0;04;2;Attribute to change 7
data\armorobject.db;eqtype8;00d4;04;2;Attribute to change 8
data\armorobject.db;eqtype9;00d8;04;2;Attribute to change 9
data\armorobject.db;eqtype10;00dc;04;2;Attribute to change 10
data\armorobject.db;eqtypevalue1;00e0;04;2;value for attribute1
data\armorobject.db;eqtypevalue2;00e4;04;2;value for attribute2
data\armorobject.db;eqtypevalue3;00e8;04;2;value for attribute3
data\armorobject.db;eqtypevalue4;00ec;04;1;value for attribute4
data\armorobject.db;eqtypevalue5;00f0;04;1;value for attribute5
data\armorobject.db;eqtypevalue6;00f4;04;1;value for attribute6
data\armorobject.db;eqtypevalue7;00f8;04;1;value for attribute7
data\armorobject.db;eqtypevalue8;00fc;04;1;value for attribute8
data\armorobject.db;eqtypevalue9;0100;04;1;value for attribute9
data\armorobject.db;eqtypevalue10;0104;04;2;value for attribute10
data\armorobject.db;eqtypeonattackmagicrate;0108;04;2;
data\armorobject.db;eqtypeonattackmagicrank;010c;04;2;=0
data\armorobject.db;eqtypeonattackmagicid;0110;04;2;=0
data\armorobject.db;dropability1;0114;04;2;random stat on drop 1
data\armorobject.db;dropabilityrate1;0118;04;2;Percent chance for stat 1 (x/10)
data\armorobject.db;dropability2;011c;04;2;random stat on drop 2
data\armorobject.db;dropabilityrate2;0120;04;2;Percent chance for stat 2 (x/10)
data\armorobject.db;dropability3;0124;04;2;random stat on drop 3
data\armorobject.db;dropabilityrate3;0128;04;2;Percent chance for stat 3 (x/10)
data\armorobject.db;dropability4;012c;04;2;random stat on drop 4
data\armorobject.db;dropabilityrate4;0130;04;2;Percent chance for stat 4 (x/10)
data\armorobject.db;dropability5;0134;04;2;random stat on drop 5
data\armorobject.db;dropabilityrate5;0138;04;2;Percent chance for stat 5 (x/10)
data\armorobject.db;dropability6;013c;04;2;random stat on drop 6
data\armorobject.db;dropabilityrate6;0140;04;2;Percent chance for stat 6 (x/10)
data\armorobject.db;holebase;0148;04;2;
data\armorobject.db;holerange;014c;04;0;
data\armorobject.db;maxattrcount;0150;04;2;
data\armorobject.db;durable;0174;04;2;Max Durability
data\armorobject.db;suitid;0188;04;2;Item-Set ID (reference to suitobject.db)
data\armorobject.db;usetype;0194;04;2;"'=1 can be used; =2 can be used and triggers 'srvscript' "
data\armorobject.db;srvscript;0198;80;5;see 'usetype' above
data\armorobject.db;cliscript;0218;04;2;=0
data\armorobject.db;checkusescript;0298;bd;5;script which tests if item is ready to use
data\armorobject.db;isstandardcost;0355;04;0;
data\armorobject.db;cardid;0368;04;2;=0
data\armorobject.db;refinetableid;03ac;04;2;PLUS effect: reference to eqrefineabilityobject.db (index= refinetableid+PLUS-1)
data\armorobject.db;magictoolsscript;03b0;c5;5;
data\armorobject.db;isfixdurable;0475;03;4;Max durability is fixed
data\armorobject.db;magictoolstime;0478;04;2;
data\armorobject.db;magictoolscoldown;047c;04;2;
data\armorobject.db;starvalue;04a8;04;2;=0
data\armorobject.db;runelimetlv;04ac;04;2;
data\armorobject.db;selectbaseattrcount;04b8;04;2;
data\armorobject.db;baseattrcount;04bc;04;2;
data\armorobject.db;magictoolstpexpscript;04c0;80;5;
data\armorobject.db;itemuniquetype;0540;04;2;
data\armorobject.db;ddef;0694;04;1;
data\armorobject.db;dmdef;0698;04;2;
data\armorobject.db;bodymaxcount;06ac;04;2;=0
data\armorobject.db;refinelv;06bc;04;2;
data\armorobject.db;addpowerquality;06c0;04;2;
data\basemagiclist.db;;0000;04;2;
data\basemagiclist.db;;0004;04;2;
data\basemagiclist.db;;0008;04;2;
data\basemagiclist.db;;000c;04;2;
data\basemagiclist.db;;0010;04;2;
data\basemagiclist.db;;0014;04;2;
data\basemagiclist.db;;0018;04;2;
data\basemagiclist.db;;001c;04;2;
data\basemagiclist.db;;0020;04;2;
data\basemagiclist.db;;0024;04;2;
data\basemagiclist.db;;0028;04;2;
data\bodyobject.db;guid;0000;04;2;
data\bodyobject.db;;0004;04;2;=4
data\bodyobject.db;outputlanguage;0008;04;1;
data\bodyobject.db;name;000c;04;2;=0
data\bodyobject.db;name_plural;0010;04;2;=0
data\bodyobject.db;imageid;0014;04;2;
data\bodyobject.db;note;0020;04;2;=0
data\bodyobject.db;shortnote;0024;04;2;=0
data\bodyobject.db;objtype;0090;04;0;
data\bodyobject.db;limitsetting;0094;04;2;
data\bodyobject.db;limitrace;0098;04;2;
data\bodyobject.db;limitsex;009c;04;2;
data\bodyobject.db;priority;00a0;04;2;=0
data\campobject.db;guid;0000;04;2;
data\campobject.db;;0004;04;2;=19
data\campobject.db;outputlanguage;0008;04;1;=-1
data\campobject.db;name;000c;04;2;=0
data\campobject.db;name_plural;0010;04;2;=0
data\campobject.db;imageid;0014;04;2;=0
data\campobject.db;note;0020;04;2;=0
data\campobject.db;shortnote;0024;04;2;=0
data\campobject.db;campname1;0090;20;5;
data\campobject.db;campname2;00b0;20;5;
data\campobject.db;campname3;00d0;20;5;
data\campobject.db;campname4;00f0;20;5;
data\campobject.db;campname5;0110;20;5;
data\campobject.db;campname6;0130;20;5;
data\campobject.db;campname7;0150;20;5;
data\campobject.db;campname8;0170;20;5;
data\campobject.db;campname9;0190;20;5;
data\campobject.db;campname10;01b0;20;5;
data\campobject.db;campname11;01d0;20;5;
data\campobject.db;campname12;01f0;20;5;
data\campobject.db;campname13;0210;04;2;=0
data\campobject.db;campname14;0230;04;2;=0
data\campobject.db;campname15;0250;04;2;=0
data\campobject.db;camprelation1;0270;04;2;
data\campobject.db;;0274;04;2;
data\campobject.db;;0278;04;2;
data\campobject.db;camprelation2;0280;04;2;
data\campobject.db;;0284;04;2;
data\campobject.db;;0288;04;2;
data\campobject.db;camprelation3;0290;04;2;
data\campobject.db;;0294;04;2;
data\campobject.db;;0298;04;2;
data\campobject.db;camprelation4;02a0;04;2;
data\campobject.db;;02a4;04;2;
data\campobject.db;;02a8;04;2;
data\campobject.db;camprelation5;02b0;04;2;
data\campobject.db;;02b8;04;2;
data\campobject.db;camprelation6;02c0;04;2;
data\campobject.db;;02c8;04;2;
data\campobject.db;camprelation7;02d0;04;2;=0
data\campobject.db;;02d8;04;2;
data\campobject.db;camprelation8;02e0;04;2;
data\campobject.db;;02e4;04;2;
data\campobject.db;;02e8;04;2;
data\campobject.db;camprelation9;02f0;04;2;
data\campobject.db;;02f4;04;2;
data\campobject.db;;02f8;04;2;
data\campobject.db;camprelation10;0300;04;2;
data\campobject.db;;0304;04;2;
data\campobject.db;;0308;04;2;
data\campobject.db;camprelation11;0310;04;2;
data\campobject.db;;0314;04;2;
data\campobject.db;;0318;04;2;
data\campobject.db;camprelation12;0320;04;2;
data\campobject.db;;0324;04;2;
data\campobject.db;;0328;04;2;
data\campobject.db;camprelation13;0330;04;2;=0
data\campobject.db;camprelation14;0340;04;2;=0
data\campobject.db;camprelation15;0350;04;2;=0
data\cardobject.db;guid;0000;04;2;
data\cardobject.db;;0004;04;2;=2
data\cardobject.db;outputlanguage;0008;04;1;
data\cardobject.db;name;000c;04;2;=0
data\cardobject.db;name_plural;0010;04;2;=0
data\cardobject.db;imageid;0014;04;2;
data\cardobject.db;maxheap;001c;04;0;
data\cardobject.db;note;0020;04;2;=0
data\cardobject.db;shortnote;0024;04;2;=0
data\cardobject.db;;0028;04;2;
data\cardobject.db;cost;0034;04;2;=0
data\cardobject.db;rare;0040;04;2;
data\cardobject.db;;0058;04;0;
data\cardobject.db;;0078;04;2;
data\cardobject.db;;007c;04;1;
data\cardobject.db;;0080;04;1;
data\cardobject.db;;0090;04;2;
data\cardobject.db;starvalue;0144;04;2;=0
data\cardobject.db;;0178;04;0;
data\cardobject.db;isstandardcost;0355;03;4;
data\cardobject.db;referencelv;0358;04;2;=0
data\cardobject.db;cardorgobjid;0364;04;2;
data\cardobject.db;;0370;04;2;
data\cardobject.db;cardpriorityid;03a4;04;2;=0
data\cardobject.db;cardaddpower;069c;04;2;reference to addpowerobject.db
data\cliluascript.db;;0000;04;2;
data\cliluascript.db;;0004;04;2;
data\cliluascript.db;;0008;04;2;
data\cliluascript.db;;0014;04;2;
data\cliluascript.db;;001c;04;2;
data\cliluascript.db;;0020;04;2;
data\cliluascript.db;;0024;04;2;
data\cliluascript.db;;0028;04;5;
data\cliluascript.db;;002c;04;2;
data\cliluascript.db;;0030;04;2;
data\cliluascript.db;;0034;04;2;
data\cliluascript.db;;0038;04;2;
data\cliluascript.db;;003c;04;2;
data\cliluascript.db;;0040;04;2;
data\cliluascript.db;;0044;04;2;
data\cliluascript.db;;0048;04;5;
data\cliluascript.db;;004c;04;2;
data\cliluascript.db;;0050;04;2;
data\cliluascript.db;;0054;04;2;
data\cliluascript.db;;0058;04;1;
data\cliluascript.db;;005c;04;2;
data\cliluascript.db;;0060;04;2;
data\cliluascript.db;;0068;04;2;
data\cliluascript.db;;006c;04;2;
data\cliluascript.db;;0070;04;2;
data\cliluascript.db;;0074;04;2;
data\cliluascript.db;;0078;04;5;
data\cliluascript.db;;007c;04;2;
data\cliluascript.db;;0080;04;2;
data\cliluascript.db;;0084;04;2;
data\cliluascript.db;;0088;04;2;
data\cliluascript.db;;008c;04;2;
data\cliluascript.db;;0090;04;2;
data\cliluascript.db;;0094;04;2;
data\cliluascript.db;;0098;04;2;
data\cliluascript.db;;009c;04;1;
data\cliluascript.db;;00a0;04;2;
data\cliluascript.db;;00a4;04;2;
data\cliluascript.db;;00a8;04;2;
data\cliluascript.db;;00b0;04;2;
data\cliluascript.db;;00b8;04;2;
data\cliluascript.db;;00bc;04;2;
data\cliluascript.db;;00c0;04;2;
data\cliluascript.db;;00c8;04;2;
data\cliluascript.db;;015c;04;2;
data\cliluascript.db;;0184;04;2;
data\cliluascript.db;;01ac;04;2;
data\cliluascript.db;;01b0;04;2;
data\cliluascript.db;;01b4;04;2;
data\cliluascript.db;;01d4;04;2;
data\cliluascript.db;;01d8;04;2;
data\cliluascript.db;;01dc;54;5;
data\cliluascript.db;;0230;04;2;
data\cliluascript.db;;0238;04;2;
data\cliluascript.db;;023c;04;2;
data\cliluascript.db;;0240;04;2;
data\cliluascript.db;;0244;04;2;
data\cliluascript.db;;0248;04;2;
data\cliluascript.db;;024c;04;2;
data\cliluascript.db;;0258;04;2;
data\cliluascript.db;;025c;04;2;
data\cliluascript.db;;0260;04;2;
data\cliluascript.db;;0264;04;2;
data\cliluascript.db;;0268;04;5;
data\cliluascript.db;;026c;04;2;
data\cliluascript.db;;0270;04;2;
data\cliluascript.db;;0274;04;2;
data\cliluascript.db;;0278;04;2;
data\cliluascript.db;;027c;04;2;
data\cliluascript.db;;0280;04;2;
data\cliluascript.db;;0284;04;2;
data\cliluascript.db;;0288;04;2;
data\cliluascript.db;;028c;04;1;
data\cliluascript.db;;0290;04;2;
data\cliluascript.db;;0294;04;2;
data\cliluascript.db;;029c;04;2;
data\cliluascript.db;;02a0;04;0;
data\cliluascript.db;;02a8;04;2;
data\cliluascript.db;;02ac;04;2;
data\cliluascript.db;;02b0;04;2;
data\cliluascript.db;;02b4;04;2;
data\cliluascript.db;;02b8;04;2;
data\cliluascript.db;;02bc;08;5;
data\cliluascript.db;;02c4;04;2;
data\cliluascript.db;;02c8;04;2;
data\cliluascript.db;;02cc;04;2;
data\cliluascript.db;;02d0;04;2;
data\cliluascript.db;;02d4;04;2;
data\cliluascript.db;;02d8;04;2;
data\cliluascript.db;;02dc;04;1;
data\cliluascript.db;;02e0;04;2;
data\cliluascript.db;;02e4;04;2;
data\cliluascript.db;;02e8;04;2;
data\cliluascript.db;;02ec;04;2;
data\cliluascript.db;;02f0;04;5;
data\cliluascript.db;;02f4;04;2;
data\cliluascript.db;;02f8;04;2;
data\cliluascript.db;;02fc;04;2;
data\cliluascript.db;;0300;04;2;
data\cliluascript.db;;0304;04;2;
data\cliluascript.db;;0308;04;1;
data\cliluascript.db;;030c;04;2;
data\cliluascript.db;;0310;04;2;
data\cliluascript.db;;0314;04;2;
data\cliluascript.db;;031c;04;2;
data\cliluascript.db;;0320;04;3;
data\cliluascript.db;;0328;04;2;
data\cliluascript.db;;032c;04;2;
data\cliluascript.db;;0330;04;2;
data\cliluascript.db;;0334;04;2;
data\cliluascript.db;;0338;04;2;
data\cliluascript.db;;033c;12;5;
data\cliluascript.db;;034e;04;2;
data\cliluascript.db;;0352;02;5;
data\cliluascript.db;;0354;04;2;
data\cliluascript.db;;0358;04;2;
data\cliluascript.db;;035c;04;2;
data\cliluascript.db;;0360;04;2;
data\cliluascript.db;;0364;04;3;
data\cliluascript.db;;036c;04;2;
data\cliluascript.db;;0370;04;2;
data\cliluascript.db;;0378;04;2;
data\cliluascript.db;;037c;04;2;
data\cliluascript.db;;0380;04;2;
data\cliluascript.db;;0384;04;2;
data\cliluascript.db;;0388;04;2;
data\cliluascript.db;;038c;04;2;
data\cliluascript.db;;0390;04;2;
data\cliluascript.db;;039c;04;2;
data\cliluascript.db;;03a0;04;2;
data\cliluascript.db;;03a4;04;2;
data\cliluascript.db;;03a8;04;2;
data\cliluascript.db;;03b0;04;2;
data\cliluascript.db;;03b4;04;2;
data\cliluascript.db;;03b8;04;2;
data\cliluascript.db;;03bc;04;2;
data\cliluascript.db;;03c0;04;2;
data\cliluascript.db;;03c4;04;3;
data\cliluascript.db;;03c8;04;2;
data\cliluascript.db;;03cc;04;2;
data\cliluascript.db;;03d0;04;2;
data\cliluascript.db;;03d4;04;2;
data\cliluascript.db;;03d8;04;2;
data\cliluascript.db;;03dc;04;3;
data\cliluascript.db;;03e0;04;2;
data\cliluascript.db;;03e4;04;2;
data\cliluascript.db;;03e8;04;2;
data\cliluascript.db;;03ec;04;5;
data\cliluascript.db;;03f0;04;2;
data\cliluascript.db;;03f4;04;2;
data\cliluascript.db;;03f8;04;2;
data\cliluascript.db;;0400;04;2;
data\cliluascript.db;;0404;04;2;
data\cliluascript.db;;040c;04;2;
data\cliluascript.db;;0410;04;2;
data\cliluascript.db;;0414;04;2;
data\cliluascript.db;;0418;04;2;
data\cliluascript.db;;041c;04;2;
data\cliluascript.db;;0420;04;1;
data\cliluascript.db;;0424;04;2;
data\cliluascript.db;;0428;04;2;
data\cliluascript.db;;042c;04;2;
data\cliluascript.db;;0430;04;2;
data\cliluascript.db;;0434;04;2;
data\cliluascript.db;;0438;04;1;
data\cliluascript.db;;043c;04;2;
data\cliluascript.db;;0440;04;2;
data\cliluascript.db;;0444;04;2;
data\cliluascript.db;;0448;04;1;
data\cliluascript.db;;044c;04;2;
data\cliluascript.db;;0450;04;2;
data\cliluascript.db;;0454;04;2;
data\cliluascript.db;;045c;04;2;
data\cliluascript.db;;0460;04;3;
data\cliluascript.db;;0464;04;2;
data\cliluascript.db;;0468;04;2;
data\cliluascript.db;;046c;04;2;
data\cliluascript.db;;0470;04;3;
data\cliluascript.db;;0474;04;2;
data\cliluascript.db;;0478;04;2;
data\cliluascript.db;;047c;04;2;
data\cliluascript.db;;0480;04;2;
data\cliluascript.db;;0484;04;2;
data\cliluascript.db;;0488;04;2;
data\cliluascript.db;;048c;04;2;
data\cliluascript.db;;0490;04;1;
data\cliluascript.db;;0494;04;2;
data\cliluascript.db;;0498;04;2;
data\cliluascript.db;;049c;04;2;
data\cliluascript.db;;04a4;04;2;
data\cliluascript.db;;04a8;08;5;
data\cliluascript.db;;04b0;04;2;
data\cliluascript.db;;04b4;04;2;
data\cliluascript.db;;04b8;04;2;
data\cliluascript.db;;04bc;04;2;
data\cliluascript.db;;04c0;04;2;
data\cliluascript.db;;04c4;18;5;
data\cliluascript.db;;04dc;04;2;
data\cliluascript.db;;04e0;04;2;
data\cliluascript.db;;04e4;04;2;
data\cliluascript.db;;04e8;04;2;
data\cliluascript.db;;04ec;04;2;
data\cliluascript.db;;04f0;04;3;
data\cliluascript.db;;04f4;04;2;
data\cliluascript.db;;04f8;04;2;
data\cliluascript.db;;04fc;04;2;
data\cliluascript.db;;0500;04;2;
data\cliluascript.db;;0504;04;2;
data\cliluascript.db;;0508;04;2;
data\cliluascript.db;;050c;04;1;
data\cliluascript.db;;0510;04;2;
data\cliluascript.db;;0514;04;2;
data\cliluascript.db;;0518;04;3;
data\cliluascript.db;;051c;04;2;
data\cliluascript.db;;0520;04;2;
data\cliluascript.db;;0524;04;2;
data\cliluascript.db;;0528;04;2;
data\cliluascript.db;;0530;04;2;
data\cliluascript.db;;0534;04;2;
data\cliluascript.db;;0538;04;1;
data\cliluascript.db;;0540;04;2;
data\cliluascript.db;;0544;04;2;
data\cliluascript.db;;0548;04;2;
data\cliluascript.db;;054c;04;2;
data\cliluascript.db;;0550;04;2;
data\cliluascript.db;;0554;04;2;
data\cliluascript.db;;0558;04;2;
data\cliluascript.db;;0564;04;2;
data\cliluascript.db;;0568;04;2;
data\cliluascript.db;;0578;04;2;
data\cliluascript.db;;057c;04;2;
data\cliluascript.db;;0580;04;2;
data\cliluascript.db;;058c;04;2;
data\cliluascript.db;;0590;04;2;
data\cliluascript.db;;0594;04;2;
data\cliluascript.db;;05a0;04;2;
data\cliluascript.db;;05a4;04;2;
data\cliluascript.db;;05b4;04;1;
